ID_cliente,Nombre,Edad,Género,Región,Nivel_educacional,Satisfacción_servicio (1-5),Tiempo_respuesta (minutos),Recomendaría_empresa,Compras_último_mes
3891,Salomón,65.0,Femenino,Biobío,Técnica,5,26.16,No,3
3892,Pascual,69.0,No binario,Coquimbo,Media,1,,Sí,4
3893,Heraclio,29.0,Femenino,Arica y Parinacota,Técnica,5,31.55,No,6
3894,Lope,55.0,Femenino,Atacama,Media,3,23.19,No,6
3895,Celestino,18.0,Masculino,Los Lagos,Postgrado,2,41.63,No,4
3896,Mamen,48.0,Masculino,Los Ríos,,4,,Sí,2
3897,Quique,,Femenino,O’Higgins,Postgrado,5,23.06,Sí,7
3898,Matías,66.0,Masculino,Valparaíso,Básica,1,21.23,No,1
3899,Odalis,62.0,Masculino,Los Ríos,Media,1,23.58,No,3
3900,Graciano,67.0,No binario,Arica y Parinacota,Universitaria,3,20.54,Sí,5
3901,Cayetano,,Masculino,Araucanía,Universitaria,2,27.2,No,2
3902,Flora,47.0,Masculino,Arica y Parinacota,Postgrado,5,21.59,Sí,5
3903,Adelaida,41.0,Masculino,Antofagasta,Universitaria,5,41.68,No,5
3904,Elodia,20.0,No binario,Los Lagos,Técnica,1,25.02,Sí,4
3905,Luisina,28.0,Femenino,Ñuble,Media,3,35.76,Sí,5
3906,Mohamed,62.0,Femenino,Aysén,Media,1,35.84,Sí,9
3907,Adoración,21.0,No binario,O’Higgins,Media,1,,,3
3908,Artemio,43.0,Masculino,Biobío,Técnica,2,37.13,Sí,12
3909,Rodrigo,44.0,Femenino,Biobío,,3,12.93,No,5
3910,Nidia,63.0,,Los Lagos,Técnica,2,21.66,Sí,0
3911,Maxi,60.0,Masculino,O’Higgins,Media,3,,Sí,1
3912,Lorena,44.0,Femenino,Los Ríos,Media,5,31.25,Sí,4
3913,Juana,59.0,Femenino,Antofagasta,Media,4,26.6,No,8
3914,Emiliana,68.0,Masculino,Metropolitana,Universitaria,4,12.17,Sí,9
3915,Amancio,67.0,Masculino,Araucanía,Básica,3,39.65,No,2
3916,Marcos,23.0,Femenino,Antofagasta,Técnica,4,34.34,Sí,7
3917,Melchor,32.0,Masculino,Atacama,Media,1,21.44,Sí,7
3918,Tatiana,47.0,Masculino,Maule,Postgrado,5,20.38,Sí,5
3919,Ruth,59.0,Masculino,Magallanes,,5,40.27,No,10
3920,Ruperta,54.0,Masculino,Los Ríos,,4,33.0,Sí,7
3921,Efraín,54.0,Femenino,Atacama,Básica,3,16.4,Sí,6
3922,Xavier,59.0,,Antofagasta,Media,1,,Sí,5
3923,Jenny,54.0,Masculino,Coquimbo,Básica,3,49.57,Sí,7
3924,Nacho,52.0,Femenino,Metropolitana,Básica,4,40.02,No,6
3925,Juan Bautista,40.0,Femenino,Coquimbo,Media,5,30.01,Sí,7
3926,Samuel,,Masculino,Atacama,Postgrado,5,30.22,No,5
3927,Teodora,21.0,Masculino,O’Higgins,Postgrado,3,8.25,Sí,8
3928,Marcos,35.0,Masculino,Atacama,Universitaria,2,43.07,Sí,7
3929,Florinda,26.0,Femenino,Tarapacá,Postgrado,3,25.49,Sí,10
3930,Evita,66.0,Femenino,Ñuble,Postgrado,2,21.91,Sí,7
3931,Guadalupe,46.0,Femenino,Los Ríos,Básica,3,37.5,No,4
3932,Gloria,30.0,No binario,Los Lagos,Universitaria,2,23.7,,3
3933,Amílcar,64.0,Femenino,Magallanes,Media,2,11.77,Sí,4
3934,Adrián,69.0,,Valparaíso,Media,2,34.1,No,5
3935,Tecla,34.0,Femenino,Tarapacá,Técnica,2,14.85,No,7
3936,Olegario,,Masculino,Antofagasta,Universitaria,1,,Sí,3
3937,Marta,49.0,,Arica y Parinacota,Básica,2,33.18,No,10
3938,Lucía,65.0,Masculino,Coquimbo,Técnica,2,27.22,Sí,6
3939,Luna,39.0,Masculino,Maule,Técnica,5,27.27,Sí,7
3940,Marcela,21.0,Femenino,Tarapacá,Media,1,45.51,Sí,5
3941,Corona,22.0,Masculino,Araucanía,Postgrado,2,45.65,Sí,8
3942,Mónica,54.0,Femenino,Metropolitana,Básica,4,20.82,No,7
3943,Ricarda,,Femenino,Coquimbo,Universitaria,1,24.05,Sí,10
3944,Herminia,66.0,Masculino,Tarapacá,Técnica,5,24.6,Sí,8
3945,Jordi,30.0,,O’Higgins,Básica,3,29.69,Sí,7
3946,Isaac,,Masculino,Biobío,Media,5,29.18,Sí,5
3947,Jesús,62.0,Masculino,Aysén,,5,47.17,No,5
3948,Rosa,39.0,Femenino,Los Ríos,Técnica,1,28.14,Sí,8
3949,Lidia,40.0,Femenino,Los Ríos,Media,1,,Sí,4
3950,Ester,68.0,Femenino,Magallanes,,4,24.12,No,4
3951,María Del Carmen,20.0,Masculino,Valparaíso,Media,4,33.73,Sí,3
3952,Francisca,59.0,Femenino,Atacama,Básica,1,27.43,Sí,4
3953,Francisco Jose,51.0,Masculino,Los Ríos,Básica,1,33.14,Sí,5
3954,Nerea,49.0,No binario,Atacama,Básica,1,27.56,Sí,5
3955,Ramón,62.0,Masculino,Tarapacá,Postgrado,3,37.25,Sí,3
3956,Isabel,,Femenino,Antofagasta,Técnica,5,29.12,Sí,7
3957,Alfredo,66.0,,Aysén,Básica,4,,No,4
3958,Eutropio,38.0,Masculino,Metropolitana,,4,26.53,No,2
3959,Luciano,63.0,Femenino,Antofagasta,Técnica,2,52.11,No,2
3960,Emelina,61.0,Femenino,Los Ríos,Básica,3,42.36,No,4
3961,Trinidad,38.0,Femenino,Coquimbo,Media,1,18.38,No,2
3962,Chelo,61.0,No binario,Ñuble,Universitaria,1,47.78,No,7
3963,Cristina,,Femenino,Valparaíso,Básica,3,31.37,No,7
3964,María,56.0,Femenino,Valparaíso,Universitaria,4,25.12,Sí,5
3965,Fabio,21.0,Masculino,Los Lagos,Básica,1,27.18,Sí,3
3966,Dani,68.0,Femenino,Atacama,Media,2,30.57,Sí,9
3967,Leticia,18.0,Masculino,Valparaíso,Universitaria,4,40.84,Sí,6
3968,Pía,45.0,Femenino,Antofagasta,Postgrado,5,31.9,,7
3969,Luis Miguel,41.0,,Metropolitana,Media,3,33.33,Sí,6
3970,Áurea,52.0,No binario,Metropolitana,Universitaria,4,42.11,No,5
3971,Eduardo,30.0,Femenino,Atacama,Universitaria,5,,,7
3972,Ruperta,64.0,Femenino,Tarapacá,Media,2,33.02,Sí,4
3973,Lucila,51.0,Femenino,Biobío,Media,3,34.39,Sí,3
3974,Nazaret,28.0,Masculino,Metropolitana,Media,1,31.35,No,8
3975,Celestina,53.0,Femenino,Antofagasta,Técnica,1,34.99,No,9
3976,Jonatan,68.0,,Aysén,Postgrado,5,23.09,No,1
3977,Lucas,34.0,Femenino,Arica y Parinacota,Básica,4,39.8,Sí,2
3978,María,52.0,Masculino,Tarapacá,Universitaria,2,24.46,Sí,2
3979,Casandra,35.0,,Ñuble,Básica,5,34.55,Sí,2
3980,Armando,,Masculino,Magallanes,Media,2,,Sí,2
3981,Alonso,39.0,Masculino,Maule,Postgrado,2,23.13,No,2
3982,Georgina,41.0,Femenino,Araucanía,Postgrado,2,46.22,Sí,3
3983,Juan Manuel,,Masculino,Aysén,Técnica,3,47.17,Sí,7
3984,Domingo,,Femenino,O’Higgins,Media,5,,Sí,4
3985,Zacarías,56.0,Masculino,Aysén,Universitaria,3,37.99,Sí,2
3986,Renato,38.0,Femenino,Aysén,Técnica,4,28.77,Sí,2
3987,Yolanda,25.0,Femenino,Los Lagos,Media,4,,No,2
3988,Marciano,45.0,Femenino,Valparaíso,Técnica,1,33.69,Sí,4
3989,Isidora,22.0,Femenino,Los Lagos,Básica,1,,No,7
3990,Cristina,34.0,Masculino,Valparaíso,Media,1,31.61,Sí,0
3991,Haroldo,54.0,Femenino,Los Lagos,Universitaria,4,26.37,No,4
3992,Gertrudis,53.0,Masculino,Arica y Parinacota,Universitaria,2,43.29,Sí,2
3993,Javier,36.0,Femenino,Tarapacá,Media,2,43.65,Sí,5
3994,Eli,44.0,Femenino,Atacama,Técnica,5,23.17,Sí,5
3995,Moreno,51.0,Masculino,Antofagasta,Postgrado,4,30.91,Sí,5
3996,Pía,28.0,Femenino,Los Lagos,Media,1,14.21,Sí,9
3997,Carmelita,,Femenino,Arica y Parinacota,,4,38.35,No,6
3998,Armida,64.0,Masculino,Magallanes,Básica,2,43.28,Sí,4
3999,Marcos,29.0,,O’Higgins,Universitaria,2,33.9,No,6
4000,Eric,38.0,Masculino,Metropolitana,,3,19.65,Sí,5
4001,Chita,28.0,No binario,Atacama,Universitaria,3,46.15,Sí,4
4002,Consuela,56.0,Femenino,Magallanes,Postgrado,5,50.3,Sí,6
4003,Ricarda,45.0,,Araucanía,Media,4,25.68,Sí,4
4004,Valerio,22.0,Masculino,Araucanía,Universitaria,3,34.45,Sí,6
4005,Samu,34.0,Femenino,Maule,Técnica,3,,Sí,8
4006,Ildefonso,37.0,Femenino,Biobío,Técnica,4,37.87,No,8
4007,Alejo,58.0,Masculino,Los Lagos,Universitaria,2,30.48,Sí,5
4008,Tatiana,,Masculino,Atacama,Universitaria,5,47.98,No,3
4009,Feliciana,29.0,Femenino,Arica y Parinacota,Básica,5,,Sí,4
4010,Evangelina,23.0,Masculino,Aysén,Universitaria,5,14.48,,1
4011,Fernanda,34.0,Masculino,Ñuble,Básica,3,29.84,Sí,3
4012,Marianela,68.0,No binario,Aysén,Básica,2,47.44,Sí,5
4013,Maxi,36.0,Femenino,Arica y Parinacota,Básica,5,41.6,No,1
4014,Galo,43.0,Masculino,Arica y Parinacota,,4,15.07,No,4
4015,Osvaldo,65.0,Masculino,Arica y Parinacota,Media,5,,Sí,4
4016,René,61.0,Masculino,Atacama,Técnica,1,,No,5
4017,Cosme,61.0,Masculino,Arica y Parinacota,Básica,2,18.48,Sí,9
4018,María Ángeles,,Femenino,Tarapacá,Técnica,1,29.08,No,6
4019,Isabel,49.0,Masculino,Atacama,Básica,2,39.67,Sí,8
4020,Adoración,23.0,Femenino,Metropolitana,Técnica,4,42.52,Sí,6
4021,Rosario,53.0,No binario,Tarapacá,Universitaria,3,29.34,No,9
4022,Clotilde,55.0,Masculino,O’Higgins,Universitaria,3,35.22,,4
4023,Julie,28.0,Masculino,Los Ríos,,2,28.75,,8
4024,Aarón,50.0,Femenino,Metropolitana,Básica,5,29.34,Sí,5
4025,Candelaria,41.0,No binario,Maule,,1,37.25,No,2
4026,Vicente,40.0,Femenino,Los Lagos,,4,44.41,,5
4027,Sofía,32.0,Masculino,Valparaíso,Postgrado,5,,Sí,11
4028,Pancho,44.0,Femenino,Atacama,Media,3,27.67,No,8
4029,Felisa,,Femenino,Valparaíso,Postgrado,5,23.98,,8
4030,Jacobo,68.0,No binario,Aysén,,1,19.92,Sí,6
4031,Feliciano,67.0,,Atacama,Básica,3,19.41,Sí,3
4032,Pastor,34.0,Femenino,Metropolitana,Postgrado,2,30.25,Sí,1
4033,Julio,68.0,Femenino,Maule,,4,19.27,Sí,6
4034,Pedro,31.0,Masculino,Antofagasta,Media,4,18.94,Sí,6
4035,Cleto,44.0,Femenino,Antofagasta,Básica,3,28.21,Sí,7
4036,Porfirio,35.0,Masculino,Tarapacá,Postgrado,2,20.21,Sí,4
4037,Perlita,45.0,Masculino,Arica y Parinacota,Técnica,1,35.09,No,8
4038,Macaria,68.0,Masculino,Los Lagos,Básica,4,,Sí,9
4039,Manuel,64.0,,Arica y Parinacota,Básica,3,18.05,Sí,5
4040,Emperatriz,64.0,Masculino,Los Ríos,Universitaria,4,53.26,Sí,5
4041,María Ángeles,21.0,Femenino,Antofagasta,Básica,2,,Sí,8
4042,Mariana,24.0,Femenino,Los Lagos,Técnica,1,38.56,Sí,2
4043,Tristán,62.0,Masculino,Metropolitana,Media,2,33.46,Sí,5
4044,Roxana,52.0,Femenino,Aysén,Universitaria,5,25.15,No,5
4045,Armida,65.0,,Biobío,Técnica,2,20.92,Sí,3
4046,Amaro,26.0,,Maule,Técnica,2,47.28,Sí,5
4047,Elvira,25.0,Femenino,Los Lagos,Técnica,4,51.24,Sí,4
4048,Tamara,,Femenino,Tarapacá,Postgrado,2,27.07,Sí,7
4049,Leocadia,,Masculino,Metropolitana,Postgrado,3,,Sí,4
4050,Melchor,34.0,No binario,Arica y Parinacota,Media,4,41.29,Sí,5
4051,Andrés,34.0,,Tarapacá,Técnica,4,27.54,Sí,2
4052,Andrés Felipe,66.0,Femenino,Magallanes,Postgrado,5,35.83,No,3
4053,Eloísa,50.0,Masculino,Valparaíso,Postgrado,3,35.58,Sí,5
4054,Fabiola,49.0,No binario,Biobío,Postgrado,2,30.37,Sí,7
4055,Esmeralda,25.0,Femenino,Magallanes,,5,,Sí,6
4056,Azahar,36.0,Femenino,Coquimbo,Media,3,33.7,,6
4057,Carmen,55.0,Masculino,O’Higgins,Técnica,5,19.11,Sí,4
4058,Adolfo,20.0,Masculino,Araucanía,Universitaria,1,23.2,No,8
4059,Pascuala,22.0,Femenino,Biobío,Técnica,2,32.26,Sí,3
4060,Aitor,30.0,Femenino,Tarapacá,Postgrado,5,25.46,No,6
4061,Florencia,64.0,Masculino,Arica y Parinacota,Postgrado,1,57.77,,4
4062,Anna,63.0,No binario,Magallanes,Básica,2,31.33,Sí,5
4063,Reyna,48.0,Femenino,Metropolitana,Técnica,5,12.62,No,3
4064,Pío,,Masculino,Valparaíso,Postgrado,5,,Sí,7
4065,Clementina,67.0,,O’Higgins,Postgrado,5,38.21,No,7
4066,Eliana,49.0,Femenino,Biobío,Universitaria,5,,No,10
4067,Clarisa,39.0,Femenino,Aysén,Básica,4,44.41,,9
4068,Roque,46.0,Masculino,Aysén,Técnica,5,23.56,Sí,4
4069,Quirino,39.0,Femenino,Los Ríos,Media,4,28.79,Sí,4
4070,Dominga,60.0,Femenino,Los Lagos,Técnica,4,,Sí,10
4071,Ángeles,20.0,Masculino,O’Higgins,Técnica,1,28.45,No,6
4072,Yaiza,27.0,Femenino,Tarapacá,Universitaria,2,27.62,No,4
4073,Concepción,59.0,Femenino,Los Lagos,Técnica,4,37.26,Sí,8
4074,Guiomar,,Femenino,O’Higgins,Universitaria,3,21.66,No,4
4075,Albano,33.0,Masculino,Valparaíso,Universitaria,4,35.36,No,9
4076,Paulino,29.0,Femenino,Maule,Postgrado,3,48.29,Sí,2
4077,María Manuela,19.0,Femenino,Araucanía,Media,1,46.55,Sí,7
4078,Yaiza,58.0,Masculino,Magallanes,Universitaria,3,11.94,Sí,2
4079,Moreno,41.0,Masculino,Metropolitana,Básica,1,25.1,No,8
4080,Amor,52.0,Femenino,Tarapacá,Básica,1,32.91,Sí,8
4081,Edgardo,,Femenino,Magallanes,Media,1,42.78,No,2
4082,Anita,47.0,Masculino,O’Higgins,,3,32.1,No,5
4083,Trini,,Femenino,Maule,Media,3,42.8,Sí,6
4084,Cecilio,52.0,Masculino,Metropolitana,Postgrado,1,23.31,Sí,4
4085,Jose Luis,36.0,,Atacama,Básica,1,33.3,Sí,5
4086,Eufemia,,No binario,Maule,Técnica,2,33.55,Sí,4
4087,Tere,25.0,Femenino,Atacama,Básica,1,43.13,Sí,1
4088,Eusebio,43.0,Masculino,Araucanía,,5,39.09,No,2
4089,Felix,66.0,Femenino,Atacama,Media,2,36.9,Sí,3
4090,Pastora,57.0,Masculino,Maule,,2,38.49,No,6
4091,Alba,24.0,Masculino,Los Lagos,Técnica,2,17.9,Sí,4
4092,Mirta,47.0,Femenino,O’Higgins,Técnica,5,28.29,Sí,6
4093,Ramona,24.0,Femenino,Atacama,Media,2,19.95,No,10
4094,Alejo,20.0,Masculino,Los Lagos,Media,2,23.47,Sí,6
4095,Abraham,18.0,,O’Higgins,Básica,3,28.26,Sí,7
4096,Gabriel,53.0,Femenino,Aysén,Universitaria,3,7.44,Sí,7
4097,Clímaco,,Masculino,O’Higgins,Postgrado,1,28.62,No,10
4098,Cesar,54.0,Femenino,Metropolitana,Técnica,1,22.17,,6
4099,Prudencio,,Femenino,Ñuble,Media,4,,Sí,6
4100,Emelina,32.0,Femenino,Los Ríos,Postgrado,5,,No,7
4101,Constanza,54.0,Femenino,Valparaíso,Postgrado,3,26.11,,5
4102,Micaela,30.0,Femenino,O’Higgins,Postgrado,1,33.42,Sí,10
4103,Perla,57.0,Masculino,Metropolitana,Universitaria,5,23.51,Sí,5
4104,Juana,25.0,Femenino,Coquimbo,Media,2,28.24,Sí,6
4105,Celia,22.0,Femenino,Araucanía,Técnica,5,54.59,Sí,2
4106,Herminio,26.0,Masculino,Los Ríos,Media,3,36.23,Sí,7
4107,Samanta,18.0,Femenino,Los Ríos,Básica,4,21.54,No,5
4108,Elodia,53.0,No binario,Atacama,Técnica,3,,No,6
4109,Zacarías,52.0,No binario,Los Lagos,Media,1,45.48,Sí,3
4110,Paco,19.0,Masculino,Magallanes,Técnica,1,35.99,Sí,5
4111,Diana,57.0,,Araucanía,Básica,5,22.18,,5
4112,Virgilio,40.0,Femenino,Tarapacá,Técnica,3,40.33,Sí,12
4113,Eusebia,26.0,Masculino,Biobío,Postgrado,1,24.23,,8
4114,Reyna,51.0,No binario,O’Higgins,Universitaria,2,43.51,Sí,5
4115,Roque,63.0,Masculino,Maule,Básica,2,27.59,Sí,1
4116,Fernanda,31.0,Masculino,Atacama,,4,27.2,,4
4117,Olga,21.0,Masculino,Atacama,Básica,5,35.24,Sí,6
4118,Anselmo,47.0,Masculino,Coquimbo,Postgrado,1,44.1,Sí,5
4119,Anabel,48.0,Femenino,Tarapacá,,4,53.68,No,7
4120,Odalis,55.0,Femenino,Metropolitana,Básica,2,30.27,Sí,2
4121,Isidro,28.0,Masculino,Aysén,Postgrado,4,25.9,Sí,8
4122,Pili,52.0,Masculino,Coquimbo,Postgrado,4,21.79,Sí,6
4123,Marisol,25.0,Femenino,Valparaíso,Postgrado,1,15.18,Sí,3
4124,Renato,20.0,Masculino,Magallanes,Técnica,1,19.94,Sí,3
4125,Jacobo,31.0,Femenino,Atacama,Media,1,,Sí,5
4126,Jenny,30.0,Femenino,O’Higgins,Básica,5,,Sí,4
4127,Ana Sofía,,Femenino,O’Higgins,Media,4,20.96,No,5
4128,Begoña,49.0,No binario,Araucanía,,4,37.87,Sí,3
4129,Clemente,51.0,No binario,Coquimbo,Media,5,21.38,Sí,5
4130,Patricio,,No binario,Magallanes,Postgrado,2,22.6,Sí,3
4131,Atilio,36.0,Masculino,Araucanía,Postgrado,3,19.3,No,6
4132,Alonso,55.0,Masculino,Valparaíso,Universitaria,2,43.32,No,4
4133,Teodosio,33.0,Masculino,Magallanes,Universitaria,5,46.06,Sí,2
4134,Adelaida,19.0,Femenino,Antofagasta,Media,4,22.71,Sí,4
4135,Camilo,57.0,No binario,Arica y Parinacota,Básica,4,21.91,Sí,7
4136,Rufino,34.0,Femenino,Maule,Media,1,36.23,Sí,9
4137,Felisa,51.0,Masculino,Maule,Básica,1,47.28,,7
4138,Eugenia,,No binario,Antofagasta,Media,4,46.14,No,9
4139,Ibán,33.0,Masculino,Atacama,Técnica,4,26.15,Sí,2
4140,Mauricio,55.0,Masculino,Los Ríos,,1,28.16,Sí,8
4141,Itziar,19.0,Masculino,Metropolitana,Básica,1,17.68,Sí,5
4142,Roberto,19.0,Masculino,Tarapacá,Universitaria,2,26.04,Sí,7
4143,Nicodemo,43.0,Femenino,Araucanía,Básica,4,30.97,Sí,3
4144,Urbano,30.0,Masculino,Antofagasta,Media,4,16.5,,3
4145,Cristian,,Femenino,Magallanes,Postgrado,5,24.55,No,11
4146,Hector,48.0,,Valparaíso,,2,32.22,Sí,5
4147,Graciela,51.0,Femenino,Biobío,Postgrado,3,14.8,No,4
4148,Anunciación,56.0,Femenino,O’Higgins,Técnica,3,34.69,No,7
4149,Toni,20.0,Masculino,Aysén,Media,3,,No,8
4150,Santos,25.0,Femenino,Arica y Parinacota,Técnica,1,35.7,,1
4151,Anselmo,40.0,No binario,Atacama,Básica,3,25.03,Sí,5
4152,Aurelia,31.0,Masculino,Aysén,Postgrado,5,41.72,Sí,4
4153,Paloma,44.0,Femenino,Arica y Parinacota,Postgrado,1,,No,4
4154,Pepe,46.0,Masculino,Tarapacá,Media,1,33.18,No,2
4155,Amor,56.0,Masculino,Magallanes,,3,31.49,,7
4156,Eliseo,56.0,Femenino,O’Higgins,Media,1,23.8,Sí,9
4157,Cruz,18.0,Femenino,Valparaíso,Universitaria,2,25.93,Sí,13
4158,Laura,34.0,,Maule,Básica,2,40.72,Sí,6
4159,Abilio,58.0,Femenino,Tarapacá,Técnica,3,48.49,No,7
4160,Zaida,47.0,Femenino,Magallanes,Técnica,5,25.85,No,4
4161,Nicolasa,30.0,No binario,Antofagasta,Técnica,1,28.29,No,4
4162,Joaquina,38.0,Masculino,Maule,,4,23.53,Sí,5
4163,Plinio,36.0,No binario,Maule,Básica,3,25.69,Sí,2
4164,Luisa,36.0,Masculino,Los Ríos,,1,17.42,Sí,4
4165,Jose Ramón,42.0,Femenino,Valparaíso,Postgrado,3,34.29,No,2
4166,Calixta,39.0,Masculino,Los Lagos,Básica,3,17.32,No,6
4167,Sandra,48.0,Masculino,Aysén,Básica,5,24.52,,8
4168,Estefanía,34.0,Femenino,Antofagasta,Técnica,4,29.39,Sí,4
4169,Albina,40.0,Masculino,Coquimbo,Postgrado,1,16.86,Sí,3
4170,Ramón,49.0,Masculino,Aysén,Básica,3,22.26,No,1
4171,Esteban,,Masculino,Tarapacá,Postgrado,3,18.75,Sí,6
4172,Arcelia,,Femenino,Metropolitana,Básica,1,41.0,Sí,7
4173,Soledad,53.0,Masculino,Ñuble,,3,44.25,Sí,7
4174,Priscila,25.0,Femenino,Biobío,Técnica,3,22.11,No,1
4175,Prudencia,69.0,,O’Higgins,Básica,3,,Sí,5
4176,Leonel,37.0,Masculino,Valparaíso,Universitaria,2,20.66,Sí,5
4177,Amada,49.0,Masculino,O’Higgins,Básica,2,25.77,Sí,3
4178,Gracia,67.0,Femenino,Tarapacá,,4,34.93,Sí,0
4179,Eugenia,31.0,Masculino,Antofagasta,Universitaria,5,35.87,No,3
4180,Lola,67.0,Masculino,Magallanes,Universitaria,1,,No,4
4181,Esmeralda,45.0,No binario,Metropolitana,,5,40.94,Sí,9
4182,Osvaldo,63.0,Femenino,Ñuble,Media,5,41.99,Sí,4
4183,Marianela,69.0,Masculino,Araucanía,Universitaria,2,29.92,Sí,2
4184,Feliciano,41.0,Masculino,Arica y Parinacota,,4,,No,4
4185,Ariel,32.0,Femenino,Metropolitana,,5,23.89,Sí,7
4186,Juan Bautista,39.0,Masculino,Valparaíso,,5,19.6,,10
4187,René,47.0,Masculino,O’Higgins,Postgrado,3,22.0,,5
4188,Eligio,21.0,Femenino,Metropolitana,Media,1,35.45,Sí,8
4189,Juan Antonio,30.0,Femenino,Atacama,Universitaria,4,30.01,Sí,1
4190,Ale,40.0,Femenino,Antofagasta,Técnica,1,27.56,Sí,4
4191,Lalo,25.0,Masculino,Antofagasta,Técnica,2,24.29,Sí,7
4192,Isidoro,35.0,Masculino,Aysén,Media,5,24.51,Sí,5
4193,Nicolasa,29.0,Femenino,Atacama,Universitaria,5,29.55,Sí,7
4194,Hernando,48.0,Masculino,Magallanes,Media,1,28.76,No,3
4195,Gervasio,31.0,Femenino,Aysén,Básica,2,29.99,Sí,3
4196,Elías,51.0,Femenino,Maule,Técnica,3,25.55,,4
4197,África,35.0,Masculino,Maule,Media,3,23.29,No,6
4198,Marcelo,51.0,No binario,Los Ríos,Media,5,30.08,,6
4199,Leyre,28.0,Femenino,Tarapacá,Básica,5,36.5,Sí,6
4200,Sergio,58.0,Femenino,Coquimbo,Postgrado,4,24.91,No,8
4201,Pascuala,29.0,Masculino,Magallanes,,1,6.13,Sí,5
4202,Emiliana,,,Arica y Parinacota,Media,5,16.33,No,5
4203,Jonatan,32.0,Femenino,Atacama,Técnica,2,40.74,Sí,6
4204,Aura,48.0,Masculino,Tarapacá,Postgrado,1,39.94,No,5
4205,Consuelo,66.0,No binario,O’Higgins,Media,4,36.47,Sí,5
4206,Aitana,,Masculino,Atacama,Básica,3,35.13,Sí,4
4207,Maxi,43.0,Femenino,Magallanes,Técnica,4,40.18,Sí,5
4208,Francisco Javier,35.0,Masculino,Coquimbo,Básica,1,26.57,Sí,7
4209,Nacho,49.0,Femenino,Biobío,Postgrado,3,31.39,Sí,3
4210,Leocadio,39.0,Masculino,Atacama,Postgrado,2,22.28,Sí,7
4211,Gracia,55.0,Masculino,Coquimbo,Técnica,3,,Sí,8
4212,Inés,,Masculino,Coquimbo,Postgrado,3,48.96,Sí,4
4213,Pablo,40.0,Femenino,Coquimbo,Universitaria,2,21.73,Sí,5
4214,Manola,41.0,Masculino,Biobío,Técnica,5,18.35,Sí,7
4215,Manola,67.0,No binario,Antofagasta,Universitaria,5,28.06,Sí,2
4216,Francisco,25.0,Femenino,Metropolitana,Postgrado,3,26.0,,5
4217,Araceli,58.0,Masculino,Antofagasta,Técnica,3,,,3
4218,Duilio,23.0,Femenino,Tarapacá,Universitaria,4,37.93,Sí,7
4219,Esteban,22.0,Masculino,Antofagasta,Postgrado,5,26.25,,4
4220,Maximiano,61.0,No binario,Biobío,Media,2,51.07,Sí,1
4221,Héctor,46.0,,Antofagasta,Media,3,42.31,Sí,9
4222,Graciana,45.0,Masculino,O’Higgins,,3,22.36,Sí,6
4223,Georgina,28.0,Masculino,Atacama,Media,4,29.21,Sí,1
4224,Mayte,18.0,Masculino,Antofagasta,Universitaria,4,35.28,Sí,3
4225,Leandra,60.0,No binario,Ñuble,Media,4,21.71,No,2
4226,Teodoro,36.0,Masculino,Magallanes,Técnica,1,9.35,,3
4227,Alba,26.0,,Coquimbo,Técnica,2,49.29,Sí,10
4228,Simón,44.0,Masculino,Atacama,Técnica,1,,Sí,3
4229,Pascuala,,No binario,Maule,Media,3,38.52,Sí,1
4230,Evaristo,61.0,Masculino,O’Higgins,Media,4,37.0,Sí,0
4231,Ámbar,21.0,Femenino,Biobío,Básica,4,21.84,No,4
4232,Victorino,53.0,Femenino,Magallanes,Postgrado,4,49.6,No,5
4233,Venceslás,35.0,Femenino,Metropolitana,Básica,5,,,4
4234,Magdalena,32.0,Masculino,Aysén,Universitaria,2,31.38,,2
4235,Iris,68.0,Masculino,O’Higgins,Técnica,1,14.62,Sí,4
4236,Celia,30.0,Masculino,Los Ríos,Media,2,8.88,Sí,4
4237,Jovita,36.0,Femenino,Coquimbo,Postgrado,4,27.57,No,4
4238,Cesar,66.0,Masculino,Atacama,Postgrado,3,42.97,Sí,3
4239,Trini,23.0,Femenino,Metropolitana,Media,5,11.38,Sí,4
4240,Delfina,65.0,Masculino,Arica y Parinacota,Básica,2,31.45,No,4
4241,Alma,29.0,Femenino,Valparaíso,Postgrado,3,30.82,Sí,9
4242,Azahar,68.0,No binario,Aysén,Básica,4,42.41,Sí,5
4243,África,54.0,,O’Higgins,Media,4,40.16,Sí,5
4244,Paula,34.0,Masculino,Metropolitana,Básica,4,31.4,Sí,4
4245,Amparo,40.0,Masculino,Tarapacá,Técnica,4,29.06,Sí,6
4246,Herminio,43.0,Masculino,Los Lagos,Media,5,22.8,Sí,3
4247,Trinidad,46.0,Masculino,Los Ríos,Media,5,18.55,No,6
4248,Enrique,50.0,Femenino,Los Lagos,Postgrado,2,23.74,Sí,5
4249,José María,44.0,Femenino,Metropolitana,Postgrado,4,18.93,Sí,3
4250,Carla,42.0,No binario,Los Ríos,Postgrado,5,28.95,No,6
4251,Regina,27.0,Masculino,Valparaíso,Técnica,3,29.65,Sí,9
4252,Áurea,64.0,Femenino,Los Ríos,Técnica,5,27.25,No,3
4253,Merche,40.0,Femenino,Coquimbo,Universitaria,5,31.09,,6
4254,Hermenegildo,38.0,Femenino,Atacama,Media,2,,,9
4255,Anselma,38.0,Masculino,Arica y Parinacota,Postgrado,5,38.42,Sí,1
